Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,UserDisplayName,Comment,CloseReasonTypes,Text,is_functional_issue_1,is_functional_issue_2,arbitration
42591991,4,17259310,37b6c492-4951-4d32-852d-52c0d9429f7b,2013-06-23T09:23:36.483,1407656,,removed tag from title,,Constructor not setting up an array,0,0,0
50209122,1,19623696,119a06fd-e0ca-4fa0-a6ec-e98c1e9165b4,2013-10-27T21:16:36.047,2900556,,,,Is his own manager procedure error,0,0,0
50238325,4,19623696,d6911887-b462-4a8c-8141-a926861401b8,2013-10-28T09:52:45.607,4271,,clarified title,,'Is his own manager' procedure error,0,0,0
143344075,1,43461331,c22f66ad-06fd-41e4-984e-42e7443dd401,2017-04-17T23:45:01.693,7253742,,,,Make aframe model solid,1,1,1
143345283,4,43461331,365ab6f4-8294-46f0-b328-e27d58ea9976,2017-04-18T00:19:27.473,7253742,,edited title,,Preventing camera from going 'through' aframe object,1,1,1
55892132,1,21193077,ac330aab-f141-49d9-a2b6-d204acaaad54,2014-01-17T18:21:07.273,2250549,,,,PHP Taking long time to load images,0,0,0
55892850,4,21193077,dcdd596a-d248-4f0f-8889-29023d9bec38,2014-01-17T18:33:25.660,1415724,,modified title to better reflect the actual problem,,Taking long time to load random images,0,0,0
120188660,1,37761433,d74fd344-5496-4868-baed-4750f4ceae82,2016-06-11T08:07:02.610,728407,,,,understanding MonadTransforer examples,0,0,0
120188726,4,37761433,20f08fb3-e909-47f0-973c-645fb071a14c,2016-06-11T08:08:58.240,44309,,Corrected an egregious spelling mistake in the title,,understanding MonadTransformer examples,0,0,0
1536291,1,796486,3ceb5b44-7f7d-47d1-900b-9172d171f00a,2009-04-28T06:38:31.460,24028,,,,How to create create a release paskage with maven ?,1,1,1
2369507,4,796486,55d91fb8-6554-445a-9381-86b4ba2c71a6,2009-07-30T21:42:01.693,123582,,"retagged, corrected spelling",,How to create create a release package with maven ?,1,1,1
120936507,4,796486,13fb2031-0253-447a-a263-015d53bce859,2016-06-21T14:31:06.480,2318447,,duplicate word,,How to create a release package with maven?,1,1,1
158608849,1,46811240,413ade81-c5f2-444c-9c2a-e7b881dda232,2017-10-18T13:22:36.913,4696802,,,,Can someone please explain perspective division and clarify this misunderstanding?,0,0,0
158608984,4,46811240,a3307162-b571-4afd-b02f-0332dcb2d632,2017-10-18T13:23:22.667,44729,,deleted 225 characters in body,,Perspective division explanation?,0,0,0
142067403,1,43152929,353f8f85-e4dc-4f04-8aa9-537b45916155,2017-04-01T04:43:36.977,7800372,,,,iOS app crashes randomly after adding ScanAPISDK,0,0,0
142235510,4,43152929,bf743535-5bfa-4eab-a4bf-4760d0b4d9d5,2017-04-03T21:56:35.430,7800372,,added 168 characters in body; edited title,,iOS app crashes after adding ScanAPISDK,0,0,0
85797179,1,29042333,84df23e2-a377-454e-abe7-f62b9f421f13,2015-03-13T21:34:22.060,1986618,,,,android- cant play media from assets,0,0,0
85797680,4,29042333,60c3c3fe-c76a-4b13-8f46-029f2f0a31b0,2015-03-13T21:45:37.443,4665496,,fixed spelleng/grammar,,Anroid- can't play media from assets,0,0,0
91267716,4,29042333,c9d7e3ba-c0aa-4072-9405-ef9d3904d9a3,2015-05-25T14:38:20.277,3968703,,fixed spelling of 'Android' in title,,Android- can't play media from assets,0,0,0
91267719,4,29042333,3f987420-7695-400b-b4d9-864426afba78,2015-05-25T14:38:20.277,450274,,"fixed spelling of 'Android' in title, cleaned up code",,Can't play media from assets on Android,0,0,0
91270607,4,29042333,384325d5-9e61-4825-bf4a-4b95f9033512,2015-05-25T15:26:17.387,4623312,,syntax edited,,Can't play media from Assets on Android,0,0,0
91292265,1,30447013,a7e45af0-982c-405c-a9f4-83969b1bbc0c,2015-05-25T22:53:03.143,3336078,,,,uitextfield text is invisible,0,0,0
91305993,4,30447013,5eb3ae78-a45d-4e64-9783-21653d7d2399,2015-05-26T05:55:51.917,3182143,,Grammatical  and spelling mistake,,UITextfield Text is Invisible,0,0,0
2236599,1,1145067,d3ae33e9-aca2-44ec-bd20-457bd83a48d0,2009-07-17T18:56:19.590,,mama,,,help me plz php ,0,0,0
2236637,4,1145067,5334b297-6bdb-4701-8128-e62b1009fdff,2009-07-17T18:59:13.547,305,,added 23 characters in body; edited title,,Help tracking down a PHP syntax error,0,0,0
2236640,4,1145067,b7719bc9-ef98-4ace-83b7-1e77f621a713,2009-07-17T18:59:36.413,15880,,Cleaned up title and code,,PHP parse error,0,0,0
2236672,4,1145067,ea30f89a-1ab9-4130-bc44-eefa969827ca,2009-07-17T19:01:46.100,16587,,added 39 characters in body; edited title,,PHP Syntax Error,0,0,0
17933881,1,8054196,3a972b77-b5db-40a4-a89b-790608c80fe8,2011-11-08T16:59:22.393,170579,,,,A perl script that worked on Snow Leopard No Longer Works On Liom,0,0,0
17933918,4,8054196,c00f7f55-dade-4dfc-9a99-e0eda329691c,2011-11-08T17:00:27.637,16645,,edited title,,A perl script that worked on Snow Leopard No Longer Works On Lion,0,0,0
137578532,1,42040818,6057e76f-b5db-44b4-ba2f-c22e82957827,2017-02-04T13:15:55.097,5994190,,,,How can I load a Bitmap syncronously with Glide?,1,1,1
149635590,4,42040818,fa54f534-c5bf-474e-9233-8f09805541f0,2017-06-18T13:11:48.693,1033581,,spelling in title,,How can I load a Bitmap synchronously with Glide?,1,1,1
27586966,1,11807611,7ee84506-14aa-4139-b297-e2daad449e9c,2012-08-04T09:53:22.237,1283069,,,,Regex to extract multiple values from javscript-like-array-string,1,1,1
27591917,4,11807611,d31c27ad-06bb-464a-8914-bbba1af5d1ca,2012-08-04T14:38:54.580,1136141,,Improved orthography and formatting,,Regex to extract multiple values from javascript-like-array-string,1,1,1
81154082,1,27833647,256ab4c3-1553-45aa-8dca-25faf532a10e,2015-01-08T05:43:03.467,499711,,,,Rails: using `eager_load = true` in development & test,0,0,0
81164191,4,27833647,11692d9e-9c5e-4e82-b3ca-96b9421570eb,2015-01-08T09:05:19.887,1035375,,edited title,,What's the impact of eager_load=true?,0,0,0
15610271,1,7108573,9e437347-ee3a-4aef-b36f-4dff063aef57,2011-08-18T13:56:06.140,139375,,,,"Tiling background gets stretched when ""skipping"" main activity",0,0,0
15818409,4,7108573,6dea09cc-8b28-4896-af4d-3976f8d77f15,2011-08-25T16:22:58.923,139375,,deleted 2 characters in body; edited title,,Background image ignores tiling when starting other activity immediately,0,0,0
107901977,1,34654384,4fb485e5-6254-4c91-a054-8f843cbfbe4d,2016-01-07T11:48:28.653,5757237,,,,what does this error message mean in python using matplotlab?,0,0,0
107902056,4,34654384,5059cfee-8ea9-43f9-b4db-9dcab2c711f9,2016-01-07T11:49:34.337,4542359,,added 12 characters in body; edited title,,what does this error message mean in python using matplotlib?,0,0,0
1512609,1,784900,e4dc7c5b-2c93-45b6-8fa3-5ee8af159009,2009-04-24T08:03:58.980,67361,,,,Why do no databases fully support ANSI SQL standards?,0,0,0
2613592,4,784900,8e660e51-9b89-4f60-b343-6e7875c1e63b,2009-08-25T11:21:56.047,67361,,Change title to include ISO,,Why do no databases fully support ANSI or ISO SQL standards?,0,0,0
33168335,4,784900,b704fac5-770d-4b46-bdc7-db9ada17d6e6,2012-12-13T20:45:16.673,330315,,grammar,,Why does no database fully support ANSI or ISO SQL standards?,0,0,0
6638009,1,3202328,4e41cd59-05a4-4916-8add-630639cbbdf2,2010-07-08T09:41:20.570,342984,,,,How zend framework avoid html <id> dublication?,1,1,1
6639139,4,3202328,97cbbd64-6cdf-4b18-b7cb-d7b3bbb26910,2010-07-08T10:53:01.780,342984,,edited title,,How zend framework avoid html <id> duplication?,1,1,1
154899159,1,45912950,fb90fdc3-827f-4441-8ca9-e79950789846,2017-08-28T06:33:51.403,8078641,,,,How to get selected xls file path from uri for sdk 17 or below android?,1,1,1
154899778,4,45912950,271b1664-1c49-4e35-a3a9-2dc4ef34ec03,2017-08-28T06:44:06.950,8510592,,title formatting,,Android - Selecting xls file path from uri for SDK 17 or below,1,1,1
154900026,4,45912950,34c0e036-4fd9-4bab-858f-0360bed4fc35,2017-08-28T06:48:19.870,8078641,,edited title,,How to get selected xls file path from uri for SDK 17 or below for android?,1,1,1
7813413,1,3732562,3537caa2-66af-4e45-a38d-02d91c34fe7b,2010-09-17T03:52:35.293,44260,,,,Can I use javascript dymanic HTML5 Video Tag's Source?,1,1,1
7813556,4,3732562,b51299cf-6517-466e-be04-6176be19b011,2010-09-17T04:12:20.380,396458,,deleted 36 characters in body; edited title,,Can I use javascript to dynamically change a video's source?,1,1,1
163054390,1,47874791,86439fe9-121f-4e1f-98b2-a642a37a12b2,2017-12-18T19:00:34.223,8446,,,,Stop gdb repeating last command when pressing Enter,1,1,1
163091455,4,47874791,2af6e9ea-9813-4548-b60b-00c91aa949f8,2017-12-19T09:24:10.287,8446,,Update title to explain why it's not necessarily a duplicate,,Stop gdb repeating last (third-party) command when pressing Enter,1,1,1
126790903,1,39419818,38451cb7-95fa-446c-b42c-fe71f4cadf23,2016-09-09T21:16:21.540,1545308,,,,"Terminal freezes after ""quit"" command in bash script",1,1,1
126791276,4,39419818,af8fb571-e19c-4935-965e-182d9a203f9d,2016-09-09T21:23:50.423,14122,,edited title,,"Terminal freezes after ""exit"" command in bash script",1,1,1
175744006,1,50895370,9fcdbc55-a2e7-4dba-9e30-5736bce93122,2018-06-17T09:31:17.627,7322615,,,,Changing CSS in learnr,0,0,0
175745173,4,50895370,a8c7d9ac-30d5-4a53-a6f5-9e4438e8f27b,2018-06-17T10:07:41.960,7322615,,changed title,,Cannot change blockquote style in tutorial with learnr package,0,0,0
175745228,4,50895370,1d12565c-8eac-4e58-9793-f81a88a8566d,2018-06-17T10:12:52.677,7322615,,changed title,,Cannot change css blockquote style in tutorial with learnr package,0,0,0
175761011,4,50895370,8639f88c-9362-4da0-b61e-53d4a43cdf7e,2018-06-17T18:32:16.493,7322615,,title fixed,,How to change css for blockquotes in tutorial with learnr package,1,1,1
175761073,4,50895370,ce3c9ae4-fa6c-4148-88f0-6d63f0b1a466,2018-06-17T18:34:16.220,107625,,edited title,,How to change CSS for blockquotes in tutorial with learnr package,1,1,1
189184669,1,54101363,0c08ba4c-89b6-4b6b-80a8-92ee76fd1483,2019-01-08T23:45:34.767,1183979,,,,how to select records with a where condition that specifies fetch records for this week in SQL 2005,1,1,1
189185192,4,54101363,00e23c86-0ea1-4e0c-8374-b8330596ef85,2019-01-09T00:02:04.603,1183979,,deleted 60 characters in body; edited tags; edited title,,how to select records with a where condition that specifies fetch records for this week in DB2,1,1,1
189189569,4,54101363,e7adfff0-a9d2-4ddd-90dd-256c7d50a669,2019-01-09T02:42:46.350,1183979,,deleted 133 characters in body; edited title,,How to fetch records from DB2 for the last 7 days (1 WEEK) from today,1,1,1
95138263,1,31428246,8aecd3f2-d425-4c51-ab85-f4fb8e2fbc29,2015-07-15T10:45:02.260,3389042,,,,Downgrade Safari webdriver version to 2.38,1,1,1
95157801,4,31428246,9183d5f6-00b8-44fc-b325-5aec336b25a0,2015-07-15T14:36:39.610,3389042,,added 10 characters in body; edited title,,Downgrade Safari webdriver extension version to 2.38,1,1,1
186009428,1,53348209,e19c4642-b283-4847-add6-fa761d6a765b,2018-11-17T04:27:03.000,10573157,,,,Random number (-100) picking loop program | Understanding methods,1,1,1
186010709,4,53348209,e63f6fbf-a0ac-42a3-ba94-2b016fc63dcc,2018-11-17T05:05:42.673,10573157,,edited title,,Random number (1-100) picking loop program | Understanding methods,1,1,1
60320384,1,22388333,2a50fee5-50a9-4622-8dee-f27928e5a9e7,2014-03-13T18:57:33.173,2984276,,,,Initializing a menu system for an LCD in C using structures,0,0,0
60323942,4,22388333,db1b455e-290a-4945-ba46-ccb8a987f40f,2014-03-13T19:44:45.267,1348709,,"Updating the tags, and the question title, this has nothing to do with an LCD, it's about errors that come from initializing arrays incorrectly",,Errors when initializing arrays of structures for my menu system,0,0,0
85864363,1,29056915,03ef7c68-6708-4e7f-a515-225b78e651ab,2015-03-15T03:27:04.970,986519,,,,"Foundation top, side menu",0,1,1
85865888,4,29056915,109b52e3-64b6-48e9-97f8-6816f329ed8e,2015-03-15T04:43:12.803,4099598,,"I clarified the body of the question and rewrote the title to explain what you're trying to do. I suspect the foundation tag is wrong, by the way, and should be zurb-foundation; please double-check.",,Switching a side menu to off-canvas/top-menu with Foundation,0,1,1
17082040,1,7704915,e116a6bc-ea48-4878-8dc0-8c44935c51a3,2011-10-09T16:38:08.870,772897,,,,use 'N at row start in SQL server Bulk statment,0,1,1
17083385,4,7704915,ea885226-1e90-403a-b1d9-f305873aacb7,2011-10-09T18:12:50.570,13302,,added 12 characters in body; edited title,,Use 'N at row start in SQL Server bulk statement,0,1,1
188355184,1,53904272,4c1e9e22-a9ca-4326-9499-3c50b772759d,2018-12-23T14:07:58.233,3826232,,,,Flutter plugin works but not as local or remote dependency inside another flutter-project,1,0,0
188355782,4,53904272,9a4418ad-a184-4522-b704-3ccbc0369bd5,2018-12-23T14:28:27.250,3826232,,edited title,,What is the correct way to import a local or remote Flutter plugin?,1,1,1
188371018,4,53904272,9c99d0b7-7802-40fa-9806-d6fbd88e81ac,2018-12-23T23:38:54.057,3826232,,edited title,,How to create a Flutter plugin that works in another Flutter project?,1,1,1
127678533,1,39640196,f6acd257-3b31-4d8e-93fa-3dd3731c0925,2016-09-22T13:17:55.600,5672870,,,,How to Add text box on every time when button inside nested gridview is clicked?,1,1,1
127739781,4,39640196,818f8129-38bc-4b8b-b951-2fc0535f11ca,2016-09-23T08:09:23.030,6862221,,improved formating,,How to Adding Dynamic Rows in GridView with TextBoxes,1,1,1
127783719,4,39640196,146bd799-7f5c-41cd-8bbb-0caa858f102c,2016-09-23T18:12:55.503,5672870,,edited tags; edited title,,How to Add Dynamic Rows with Text Box inside child gridview in nested gridview,1,1,1
127784077,4,39640196,9a1d8dc9-93f0-4dd7-a1be-20407753b757,2016-09-23T18:20:03.440,5672870,,edited tags; edited title,,How to Add Dynamic Text Box inside child gridview in nested gridview,1,1,1
127784555,4,39640196,00c8c779-0841-46a4-a1d2-761853638953,2016-09-23T18:27:20.957,5672870,,edited tags; edited title,,How to Add Dynamic Text Box inside child gridview in nested gridview?,1,1,1
107435742,1,34537146,89d0be2f-e91f-472d-94a7-5f20189958af,2015-12-30T20:58:28.310,5684174,,,,Math operators not registering as input in C++?,0,0,0
107439764,4,34537146,8e6bc018-9e1a-42d7-9c8d-500e64ae09b8,2015-12-30T22:24:29.467,1300910,,edited title,,Math operators not registering as input?,0,0,0
42656545,1,17282708,eb848b0a-9348-403d-925a-8693899b9f8e,2013-06-24T18:42:44.570,1760863,,,,Stuck on grouping in XSLT,0,1,1
42663624,4,17282708,2e1253f2-4f05-4795-965d-febd2e813056,2013-06-24T21:09:52.463,1477421,,add xslt 2.0 tag,,Stuck on grouping in XSLT 2.0,0,1,1
105213229,1,33982122,ee97b0a5-eac7-457a-b866-872e76714938,2015-11-29T11:12:34.317,2148324,,,,SqlExpress 2012 Connection Timeout Expired,0,0,0
105214944,4,33982122,25db1432-df61-4a0d-95bc-5fe7994d5fc1,2015-11-29T12:04:30.240,13302,,added 9 characters in body; edited title,,SQL Server 2012 Express Connection Timeout Expired,0,0,0
22487286,1,9837180,7d39f378-dd17-45b7-9f2e-260493d676f1,2012-03-23T09:59:59.167,1003222,,,,ASP.NET MVC Skip action execution from an ActionFilter,1,1,1
108357057,4,9837180,a85d2be4-8d0c-49ee-bc79-44c058c58e54,2016-01-13T14:43:25.797,2642204,,added 3 characters in body; edited title,,How to skip action execution from an ActionFilter?,1,1,1
8589118,1,4082567,be2fedf2-f462-4ca8-bc3e-4f47a7bffb83,2010-11-02T22:14:42.977,380451,,,,How could I format drop down menus (select) in a form?,1,1,1
8589533,4,4082567,89d4108e-13bd-4389-959a-487c2bfa86b9,2010-11-02T22:44:30.227,380451,,added 112 characters in body; edited title,,"How could I format (mainly, change size) drop down menus (select) in a form?",1,1,1
129803094,1,40172950,ec3e5ec3-289f-4cef-8838-294129615f3a,2016-10-21T09:25:49.197,3789527,,,,Optimize queries on a > Million rows MSSQL Database,0,0,0
129808694,4,40172950,9fcb5d78-4f21-4a1d-b720-2c288dfa9523,2016-10-21T10:34:47.050,13302,,added 6 characters in body; edited title,,Optimize queries in a SQL Server database with tables with over 30 million rows,0,0,0
90210846,1,30172081,304f4506-ecc6-48a5-a1ff-dd6a237399d0,2015-05-11T15:46:43.460,4560325,,,,CKEditor - load template on select change,1,1,1
90231628,4,30172081,a40e5389-3df7-440c-8fb1-951f5e641e53,2015-05-11T20:49:50.563,1264804,,edited title,,Load template on select change,1,1,1
30467936,1,12885468,9183c6ae-4512-4ac8-9548-438790278d8f,2012-10-14T18:57:09.657,1712433,,,,MS SQL - update multiple rows with different values,1,1,1
30469316,4,12885468,0fc1ad94-cbbb-49d5-990c-7fb0fa6735b2,2012-10-14T19:56:53.947,13302,,added 17 characters in body; edited title,,SQL Server : update multiple rows with different values,1,1,1
169897478,1,49506084,68951f3d-e013-4acb-aaf3-5af302114a2d,2018-03-27T06:49:08.190,1405423,,,,What should i do to add controller?,1,1,1
169914811,4,49506084,9f2ded18-f042-4633-be06-a62c12bf7e95,2018-03-27T10:23:11.627,2735344,,formatting,,How do I add a controller?,1,1,1
104420864,1,33786032,e1587e1d-2d3a-4f4c-9f54-35099d559805,2015-11-18T17:02:50.693,3034614,,,,Logging Nohup-ed background process,1,1,1
104496285,4,33786032,23b05048-78de-4b59-814a-a159deb75f0f,2015-11-19T13:28:16.537,3034614,,deleted 6 characters in body; edited tags; edited title,,Logging background process with parms as log name,1,1,1
171195481,1,49816069,e9b0a51d-4e7c-4ab5-b6bf-fa233d174745,2018-04-13T11:35:21.953,5061000,,,,Replace single and double quotes by apostrophes and quotation marks,1,1,1
171575824,4,49816069,085c999f-659f-4f20-8b93-8ccd796b8a3b,2018-04-18T16:43:23.497,5061000,,Added examples,,Replace double quotes by quotation marks,1,1,1
171618355,4,49816069,f3b3cc47-201f-49b0-a326-1ffe09c41d95,2018-04-19T07:44:35.470,5061000,,"Added titles, examples.",,Replace quotes by quotation marks and apostrophes,1,1,1
171619510,4,49816069,90d420fc-f196-400c-bf0d-e5e581b17a9f,2018-04-19T07:55:50.197,5061000,,Removed apostrophes to focus on quotes,,Replace double quotes by quotation marks,1,1,1
20743325,1,9151448,b5559187-3fcd-468f-9b63-2e52f7bda1da,2012-02-05T17:43:51.493,1140166,,,,"After changing TYPE of a field, Full Text Search won't work for this field",0,0,0
20743447,4,9151448,01bfdffd-fbb7-483a-99fe-a5dd3e219f37,2012-02-05T17:51:13.013,1140166,,add Lotus Domino: in title for helping potential Lotus Domino expert to qualify the question,,"Lotus Domino: After changing TYPE of a field, Full Text Search won't work for this field",0,0,0
79912741,1,27514580,b789e1b4-7068-444a-b444-161da896be2b,2014-12-16T21:50:00.327,4368066,,,,Why i can't echo objQuery in this code?,0,0,0
79914578,4,27514580,3adab1bf-cbc8-494c-bede-5568f104b624,2014-12-16T22:21:58.630,1707091,,formatting the code and minor grammar,,Why can't I can't echo objQuery in this code?,0,0,0
138888977,1,42360796,5bed4801-b33f-4c9b-9a5f-27b2f7d09bd2,2017-02-21T07:08:27.497,4408927,,,,All SCSS files are not getting compiled,0,0,0
155725620,4,42360796,f439aba8-11de-48fb-a415-cf2b64fc93d7,2017-09-08T11:38:59.547,4408927,,deleted 74 characters in body; edited tags; edited title,,All LESS files are not getting compiled,0,0,0
10583875,1,4981944,c302ef7a-197e-4ba8-8ccc-41bdb377c25a,2011-02-13T01:54:34.387,604429,,,,Help me to understanding the code,0,0,0
10583998,4,4981944,3fb2542f-2b1c-4f31-a765-25e8e7443bd8,2011-02-13T02:09:14.417,141522,,clarified intention,,Help me understand this TCP/IP code snippet,0,0,0
