Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,UserDisplayName,Comment,CloseReasonTypes,Text,Edit Action,Edit Object,Edit Constraint,Others
143631740,1,43535778,6725ac72-8341-4996-b192-12041de236b6,2017-04-21T06:49:17.410,7877971,,,,"(C#, iTextSharp) SetRemoteGoto closes the actual pdf",0,0,0,0
143631889,4,43535778,17300810-ea49-453d-a6d8-f91c052a251e,2017-04-21T06:51:35.797,72882,,"removed tags from title, removed fluff",,SetRemoteGoto closes the actual pdf,0,0,1,0
90367811,4,30212719,a10c7c66-fceb-4e51-bd22-57783518fb94,2015-05-13T10:55:31.660,3532670,,edited title,,HEREDOC TO INSERT DATA,0,0,0,0
90368097,4,30212719,a4215192-60fe-4de0-8291-05ce63a1e169,2015-05-13T10:58:07.130,912130,,Removing uppercase from title,,Heredoc to insert data,0,0,0,1
42106197,1,17085130,07044d62-4834-4cca-b771-573bb49edecb,2013-06-13T10:48:01.230,125395,,,,Symfony2: How to hide link in Twigs based on permissions,0,0,0,0
42110785,4,17085130,c66460b2-a6d5-4529-b4b4-a106299e6723,2013-06-13T12:16:18.997,125395,,deleted 2 characters in body; edited title,,Symfony2: How to hide link in Twig based on permissions,0,0,1,0
101420084,1,33029583,71ec867f-722c-40f4-b70d-d2cee6239328,2015-10-09T03:45:41.453,5420612,,,,the lists in python. check the elements,0,0,0,0
101420984,4,33029583,aa5d5ab7-b5b8-40aa-bc6b-097a4a6ae68c,2015-10-09T04:13:24.593,1009479,,added 12 characters in body; edited tags; edited title; edited tags,,Check the elements of the lists,0,0,0,1
188456213,1,53928309,930f27a7-5498-4431-8a1d-1d101c6748b5,2018-12-26T06:37:14.923,10513776,,,,javascript- how can detach specific element by mouseposition ?,0,0,0,0
188456967,4,53928309,aeab4ff2-c95b-4edb-aca4-db39c71e005f,2018-12-26T06:57:36.653,6681858,,Improved formattings,,javascript- How can detach specific element by mouseposition?,0,0,0,1
54764473,1,20884799,6be54209-d7fd-44a8-a10d-1875e09af630,2014-01-02T14:08:40.853,1636479,,,,How to search an inserted image in s3 of AWS?,0,0,0,0
54765871,4,20884799,f49076d9-5f6d-4cfd-b647-917f28449a1a,2014-01-02T14:31:50.550,1766265,,made clear this question is about searching in the admin panel,,How to search an inserted image in admin panel of AWS-S3?,0,0,1,0
54812708,4,20884799,e5bd0e5c-88a5-4e9d-98b9-69eefb4846ce,2014-01-03T06:39:14.807,1636479,,How to search an inserted image in console or admin panel of AWS-S3?,,How to search an inserted image in console or admin panel of AWS-S3?,0,0,1,0
54857296,4,20884799,02ee8fbb-ca52-4632-b1f8-294a81ed266d,2014-01-03T18:34:26.150,179529,,Some language and terms improvements,,How to search an uploaded image in the console of AWS-S3?,0,1,0,0
88732724,4,20884799,faf7e1e8-c1c8-48aa-8e4f-0061980dce52,2015-04-22T11:10:12.403,1766265,,The question  / answer applies to any file - not just images. Made that clear.,,How to search a file in the console of AWS-S3?,0,1,0,0
3039701,1,1530806,073907f6-6c9b-4283-9627-7b8de7454582,2009-10-07T10:37:06.927,35483,,,,Programmtically Add Site Template (.stp) to SharePoint,0,0,0,0
3039722,4,1530806,6f9d8e2b-3dcc-4f2a-842c-147a57c9dedd,2009-10-07T10:38:23.453,20972,,deleted 33 characters in body; edited title,,Programmatically Add Site Template (.stp) to SharePoint,0,0,1,0
3039771,4,1530806,3f184407-64a6-4f5f-9721-b2113dbeacd5,2009-10-07T10:43:57.980,35483,,edited title,,Programmatically Add Site Template (.stp) to SharePoint,0,0,0,1
42038321,1,17059950,06cf38aa-583b-475f-99b4-39e9efe9c0eb,2013-06-12T07:30:40.410,1759529,,,,How can I resize the multiple child forms in mdiparent?,0,0,0,0
42040695,4,17059950,bd5d189a-e71d-4f5c-bd46-73c67d5738de,2013-06-12T08:22:29.610,1759529,,edited tags; edited title,,How can I resize the multiple child forms in mdiparent C#?,0,0,1,0
42041194,4,17059950,0eb688de-0570-4820-9b18-4a3e22dd1f19,2013-06-12T08:32:52.197,1759529,,edited title,,Resize the multiple child forms in mdiparent automatically C#,0,0,0,0
42047750,4,17059950,a2c27132-ae17-4388-963f-eeb617308266,2013-06-12T10:43:29.377,1759529,,edited title,,"Resize the multiple child forms in mdiparent automatically , panels and mdi C#",0,0,1,0
172967834,1,50235210,559dd2a3-a6c7-4116-a96a-ec6dc5d610fa,2018-05-08T13:46:45.807,625396,,,,How to find several solutions of nonlinear equation using R e.g. nleqslv ?,0,0,0,0
172969709,4,50235210,ccd87679-3a1a-4ff4-8735-711630cdb2c3,2018-05-08T14:10:04.150,625396,,added 270 characters in body; edited title,,How to find several solutions of nonlinear equation using R e.g. nleqslv?,0,0,0,1
162513872,1,47748347,2934823c-83fc-41c4-85ca-70ecf8babe71,2017-12-11T07:41:57.430,9082514,,,,Take right-aligned input in c++,0,0,0,0
162514726,4,47748347,89287449-325b-47b9-8427-55573a38ba40,2017-12-11T07:56:12.207,9082514,,use image instead of links,,Take right-aligned input in c++ or visual c++,0,0,1,0
162517241,4,47748347,e9196178-657f-44fb-bffd-4689adf64c27,2017-12-11T08:45:52.297,9082514,,edited title,,How to move the console cursor from right to left as input is given in C++,1,1,1,1
72055746,1,25461617,33861e77-8b48-4d08-8276-935ce208225f,2014-08-23T11:49:11.317,3864435,,,,alter STATA graphing scheme,0,0,0,0
72056810,4,25461617,adede6da-8033-4439-94ca-816f161abe96,2014-08-23T12:22:52.530,2077064,,fix spelling,,Alter Stata graphing scheme,0,0,0,1
53678028,1,20594960,013eb4cb-8732-4545-9c51-c57443fbb963,2013-12-15T13:17:22.327,2529921,,,,Java Galleria IO thumbnail reduce aspect radio formula,0,0,0,0
53817959,4,20594960,4fa461e1-7db7-4ab0-9087-728b248bdeb0,2013-12-17T11:36:24.363,2529921,,edited title,,Java Galleria IO thumbnail reduce aspect ratio formula,0,1,0,0
170395637,1,49624026,f348b802-70b4-4408-9800-f88ed665f680,2018-04-03T06:57:54.993,,user9496118,,,C# (Winform) How to sum the value of my textbox to another textbox when i click the my add button,0,0,0,0
170396105,4,49624026,5cc38254-d294-460a-b403-449dbf613749,2018-04-03T07:04:01.587,,user9496118,edited title,,C# (Winform) How to sum the value of my textbox to another textbox when i click the add button,0,0,1,0
170396908,4,49624026,d2ce6df9-d17c-4025-a6ac-96b6308d10da,2018-04-03T07:16:36.677,,user9496118,edited title,,c# How to calculate sum of running textbox values,0,1,0,0
170397288,4,49624026,a16275e3-8876-4032-9c5d-74379bd008b0,2018-04-03T07:21:47.320,,user9496118,edited title,,c# How to calculate the sum of currently running textbox values,0,1,0,0
3021174,1,1522108,d3181e2a-f667-4c59-9594-bdc80ae3bc74,2009-10-05T20:05:46.003,,anon,,,Getting index number in Java,0,0,0,0
17834012,4,1522108,297dd47f-7275-40d1-8ee3-b0ea30345149,2011-11-04T17:51:39.050,,anon,because of downvotse,,"Unable to understand objects in Java, 2008",0,0,0,1
17945751,4,1522108,10729dc3-ba0f-4de7-b71f-3d7e13752196,2011-11-09T00:17:26.413,,user257111,Edited so the code is formatted nicely and improved question generally.,,How to find the index of an element in an array in Java?,1,1,1,1
231537,1,158706,30d2cc47-5df9-4acb-9196-046c52d0d746,2008-10-01T17:18:43.513,11989,,,,How to properly clean up Excel interop objects in C#,0,0,0,0
31425804,4,158706,852f267e-e533-41ef-8d16-958101fbcf9e,2012-11-05T16:32:43.583,912495,,removed tag from title,,How to properly clean up Excel interop objects,0,0,0,1
106390445,4,158706,a6c61f2a-d6bf-48d0-9174-611a22786009,2015-12-14T21:44:47.520,2246380,,added 2 characters in body; edited title,,How to properly clean up Excel interop objects?,0,0,0,1
134640606,4,158706,c8f88801-cdb0-4f82-8b02-311523fa9a2d,2016-12-26T14:28:27.677,63550,,Copy edited. Jeopardy compliance.,,How do I properly clean up Excel interop objects?,0,0,0,1
47071686,1,18744533,eb68f53e-eb44-4b5d-b5c8-b2cf518ea052,2013-09-11T14:52:02.857,2634889,,,,how do I jquery ajax live search for the models in django,0,0,0,0
135975434,4,18744533,83cb8ed8-dd5e-4419-a9c1-f5964c082028,2017-01-14T13:11:45.923,472495,,"Re-para, trim please-help begging",,How do I jQuery ajax live search for the models in Django?,0,0,0,1
